Starting fine-tuning....
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 186 | Num Epochs = 10 | Total steps = 460
O^O/ \_/ \    Batch size per device = 1 | Gradient accumulation steps = 4
\        /    Data Parallel GPUs = 1 | Total batch size (1 x 4 x 1) = 4
 "-____-"     Trainable parameters = 39,976,960/6,778,392,576 (0.59% trained)
  0%|                                                                                                                                                               | 0/460 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 2.6149, 'grad_norm': 0.641417384147644, 'learning_rate': 7.868131868131869e-06, 'epoch': 6.04}
{'loss': 2.1319, 'grad_norm': 0.523814857006073, 'learning_rate': 7.824175824175825e-06, 'epoch': 6.06}
{'loss': 2.1795, 'grad_norm': 0.5016518831253052, 'learning_rate': 7.78021978021978e-06, 'epoch': 6.09}
{'loss': 1.9175, 'grad_norm': 0.530372142791748, 'learning_rate': 7.736263736263738e-06, 'epoch': 6.11}
{'loss': 2.2635, 'grad_norm': 0.5082888603210449, 'learning_rate': 7.692307692307694e-06, 'epoch': 6.13}
{'loss': 2.6453, 'grad_norm': 0.6765928268432617, 'learning_rate': 7.648351648351648e-06, 'epoch': 6.15}
{'loss': 2.4837, 'grad_norm': 0.6426769495010376, 'learning_rate': 7.604395604395604e-06, 'epoch': 6.17}
{'loss': 2.3205, 'grad_norm': 0.5929062366485596, 'learning_rate': 7.560439560439561e-06, 'epoch': 6.19}
{'loss': 2.5769, 'grad_norm': 0.552512526512146, 'learning_rate': 7.516483516483517e-06, 'epoch': 6.22}
{'eval_loss': 2.159008741378784, 'eval_runtime': 44.7671, 'eval_samples_per_second': 0.737, 'eval_steps_per_second': 0.737, 'epoch': 6.22}
{'loss': 2.3036, 'grad_norm': 0.47815626859664917, 'learning_rate': 7.472527472527473e-06, 'epoch': 6.24}
{'loss': 2.3747, 'grad_norm': 0.5173944234848022, 'learning_rate': 7.428571428571429e-06, 'epoch': 6.26}
{'loss': 1.9444, 'grad_norm': 0.5678044557571411, 'learning_rate': 7.384615384615386e-06, 'epoch': 6.28}
{'loss': 2.7144, 'grad_norm': 0.6964107751846313, 'learning_rate': 7.340659340659341e-06, 'epoch': 6.3}
{'loss': 2.4132, 'grad_norm': 0.5672853589057922, 'learning_rate': 7.296703296703297e-06, 'epoch': 6.32}
{'loss': 2.272, 'grad_norm': 0.569830596446991, 'learning_rate': 7.252747252747253e-06, 'epoch': 6.34}
{'loss': 2.4482, 'grad_norm': 0.5942937135696411, 'learning_rate': 7.208791208791209e-06, 'epoch': 6.37}
{'loss': 2.2859, 'grad_norm': 0.5388533473014832, 'learning_rate': 7.164835164835166e-06, 'epoch': 6.39}
{'loss': 2.773, 'grad_norm': 1.0008865594863892, 'learning_rate': 7.1208791208791215e-06, 'epoch': 6.41}
{'loss': 2.02, 'grad_norm': 0.5634972453117371, 'learning_rate': 7.076923076923078e-06, 'epoch': 6.43}
{'eval_loss': 2.118865966796875, 'eval_runtime': 46.682, 'eval_samples_per_second': 0.707, 'eval_steps_per_second': 0.707, 'epoch': 6.43}
{'loss': 1.9501, 'grad_norm': 0.595572829246521, 'learning_rate': 7.032967032967034e-06, 'epoch': 6.45}
{'loss': 2.6393, 'grad_norm': 0.7033087611198425, 'learning_rate': 6.989010989010989e-06, 'epoch': 6.47}
{'loss': 1.954, 'grad_norm': 0.56450355052948, 'learning_rate': 6.9450549450549455e-06, 'epoch': 6.49}
{'loss': 2.1203, 'grad_norm': 0.5579036474227905, 'learning_rate': 6.901098901098901e-06, 'epoch': 6.52}
{'loss': 1.7342, 'grad_norm': 0.5756983757019043, 'learning_rate': 6.857142857142858e-06, 'epoch': 6.54}
{'loss': 2.0801, 'grad_norm': 0.5544731020927429, 'learning_rate': 6.813186813186814e-06, 'epoch': 6.56}
{'loss': 1.6097, 'grad_norm': 0.6337524652481079, 'learning_rate': 6.76923076923077e-06, 'epoch': 6.58}
{'loss': 1.9169, 'grad_norm': 0.5312864780426025, 'learning_rate': 6.725274725274726e-06, 'epoch': 6.6}
{'loss': 1.5621, 'grad_norm': 0.5393160581588745, 'learning_rate': 6.681318681318681e-06, 'epoch': 6.62}
{'loss': 2.3739, 'grad_norm': 0.713759183883667, 'learning_rate': 6.637362637362638e-06, 'epoch': 6.65}
{'eval_loss': 2.079390048980713, 'eval_runtime': 46.8513, 'eval_samples_per_second': 0.704, 'eval_steps_per_second': 0.704, 'epoch': 6.65}
{'loss': 2.1782, 'grad_norm': 0.5887488126754761, 'learning_rate': 6.5934065934065935e-06, 'epoch': 6.67}
{'loss': 2.1594, 'grad_norm': 0.6181463003158569, 'learning_rate': 6.54945054945055e-06, 'epoch': 6.69}
{'loss': 2.2195, 'grad_norm': 0.5736954808235168, 'learning_rate': 6.505494505494506e-06, 'epoch': 6.71}
{'loss': 2.3496, 'grad_norm': 0.5818955898284912, 'learning_rate': 6.461538461538463e-06, 'epoch': 6.73}
{'loss': 2.5596, 'grad_norm': 0.6212730407714844, 'learning_rate': 6.417582417582418e-06, 'epoch': 6.75}
{'loss': 2.0062, 'grad_norm': 0.5641298294067383, 'learning_rate': 6.373626373626373e-06, 'epoch': 6.77}
{'loss': 1.8794, 'grad_norm': 0.6266610622406006, 'learning_rate': 6.32967032967033e-06, 'epoch': 6.8}
{'loss': 2.2102, 'grad_norm': 0.5883498787879944, 'learning_rate': 6.285714285714286e-06, 'epoch': 6.82}
{'loss': 1.7708, 'grad_norm': 0.5721626281738281, 'learning_rate': 6.2417582417582424e-06, 'epoch': 6.84}
{'loss': 1.5692, 'grad_norm': 0.5932338237762451, 'learning_rate': 6.197802197802198e-06, 'epoch': 6.86}
{'eval_loss': 2.0419249534606934, 'eval_runtime': 38.8827, 'eval_samples_per_second': 0.849, 'eval_steps_per_second': 0.849, 'epoch': 6.86}
{'loss': 1.8387, 'grad_norm': 0.572388768196106, 'learning_rate': 6.153846153846155e-06, 'epoch': 6.88}
{'loss': 2.1419, 'grad_norm': 0.6314679980278015, 'learning_rate': 6.109890109890111e-06, 'epoch': 6.9}
{'loss': 2.2231, 'grad_norm': 0.577140212059021, 'learning_rate': 6.065934065934066e-06, 'epoch': 6.92}
{'loss': 2.2648, 'grad_norm': 0.6540685892105103, 'learning_rate': 6.021978021978022e-06, 'epoch': 6.95}
{'loss': 2.0914, 'grad_norm': 0.5367229580879211, 'learning_rate': 5.978021978021978e-06, 'epoch': 6.97}
{'loss': 2.216, 'grad_norm': 0.6003329157829285, 'learning_rate': 5.934065934065935e-06, 'epoch': 6.99}
{'loss': 2.7519, 'grad_norm': 1.191024661064148, 'learning_rate': 5.8901098901098905e-06, 'epoch': 7.0}
{'loss': 2.0015, 'grad_norm': 0.6495571732521057, 'learning_rate': 5.846153846153847e-06, 'epoch': 7.02}
{'loss': 2.0787, 'grad_norm': 0.6048266887664795, 'learning_rate': 5.802197802197803e-06, 'epoch': 7.04}
{'loss': 1.8528, 'grad_norm': 0.6544198989868164, 'learning_rate': 5.758241758241758e-06, 'epoch': 7.06}
{'eval_loss': 2.0097463130950928, 'eval_runtime': 39.0251, 'eval_samples_per_second': 0.846, 'eval_steps_per_second': 0.846, 'epoch': 7.06}
{'loss': 1.9995, 'grad_norm': 0.5341101884841919, 'learning_rate': 5.7142857142857145e-06, 'epoch': 7.09}
{'loss': 2.2436, 'grad_norm': 0.5653615593910217, 'learning_rate': 5.67032967032967e-06, 'epoch': 7.11}
{'loss': 1.9219, 'grad_norm': 0.5932095050811768, 'learning_rate': 5.626373626373627e-06, 'epoch': 7.13}
{'loss': 2.0949, 'grad_norm': 0.5963385105133057, 'learning_rate': 5.582417582417583e-06, 'epoch': 7.15}
{'loss': 2.1735, 'grad_norm': 0.6937559843063354, 'learning_rate': 5.538461538461539e-06, 'epoch': 7.17}
{'loss': 2.0003, 'grad_norm': 0.5601249933242798, 'learning_rate': 5.494505494505495e-06, 'epoch': 7.19}
{'loss': 2.1098, 'grad_norm': 0.7502862215042114, 'learning_rate': 5.45054945054945e-06, 'epoch': 7.22}
{'loss': 1.8285, 'grad_norm': 0.6277300119400024, 'learning_rate': 5.406593406593407e-06, 'epoch': 7.24}
{'loss': 2.4865, 'grad_norm': 0.707346498966217, 'learning_rate': 5.3626373626373626e-06, 'epoch': 7.26}
{'loss': 1.6394, 'grad_norm': 0.5170426368713379, 'learning_rate': 5.318681318681319e-06, 'epoch': 7.28}
{'eval_loss': 1.9803009033203125, 'eval_runtime': 38.892, 'eval_samples_per_second': 0.849, 'eval_steps_per_second': 0.849, 'epoch': 7.28}
{'loss': 2.1151, 'grad_norm': 0.5116284489631653, 'learning_rate': 5.274725274725275e-06, 'epoch': 7.3}
{'loss': 1.7258, 'grad_norm': 0.6862052083015442, 'learning_rate': 5.230769230769232e-06, 'epoch': 7.32}
{'loss': 1.8585, 'grad_norm': 0.5758571028709412, 'learning_rate': 5.1868131868131874e-06, 'epoch': 7.34}
{'loss': 2.3167, 'grad_norm': 0.6158570051193237, 'learning_rate': 5.142857142857142e-06, 'epoch': 7.37}
{'loss': 2.7069, 'grad_norm': 0.8988032341003418, 'learning_rate': 5.098901098901099e-06, 'epoch': 7.39}
{'loss': 2.0704, 'grad_norm': 0.6365826725959778, 'learning_rate': 5.054945054945055e-06, 'epoch': 7.41}
{'loss': 1.8299, 'grad_norm': 0.5406454205513, 'learning_rate': 5.0109890109890115e-06, 'epoch': 7.43}
{'loss': 2.5261, 'grad_norm': 0.6202622652053833, 'learning_rate': 4.967032967032967e-06, 'epoch': 7.45}
{'loss': 2.0333, 'grad_norm': 0.587335467338562, 'learning_rate': 4.923076923076924e-06, 'epoch': 7.47}
{'loss': 1.7366, 'grad_norm': 0.6465122699737549, 'learning_rate': 4.87912087912088e-06, 'epoch': 7.49}
{'eval_loss': 1.954851746559143, 'eval_runtime': 43.126, 'eval_samples_per_second': 0.765, 'eval_steps_per_second': 0.765, 'epoch': 7.49}
{'loss': 2.1354, 'grad_norm': 0.5886033177375793, 'learning_rate': 4.8351648351648355e-06, 'epoch': 7.52}
{'loss': 2.0101, 'grad_norm': 0.4857276678085327, 'learning_rate': 4.791208791208792e-06, 'epoch': 7.54}
{'loss': 1.9414, 'grad_norm': 0.5479105710983276, 'learning_rate': 4.747252747252747e-06, 'epoch': 7.56}
{'loss': 2.1053, 'grad_norm': 0.48929068446159363, 'learning_rate': 4.703296703296704e-06, 'epoch': 7.58}
{'loss': 2.1784, 'grad_norm': 0.8236055374145508, 'learning_rate': 4.6593406593406595e-06, 'epoch': 7.6}
{'loss': 2.1258, 'grad_norm': 0.5537929534912109, 'learning_rate': 4.615384615384616e-06, 'epoch': 7.62}
{'loss': 2.3784, 'grad_norm': 0.6164173483848572, 'learning_rate': 4.571428571428572e-06, 'epoch': 7.65}
{'loss': 1.5385, 'grad_norm': 0.6265584826469421, 'learning_rate': 4.527472527472528e-06, 'epoch': 7.67}
{'loss': 2.404, 'grad_norm': 0.767113208770752, 'learning_rate': 4.483516483516484e-06, 'epoch': 7.69}
{'loss': 1.8116, 'grad_norm': 0.5159085988998413, 'learning_rate': 4.439560439560439e-06, 'epoch': 7.71}
{'eval_loss': 1.9319733381271362, 'eval_runtime': 45.9909, 'eval_samples_per_second': 0.718, 'eval_steps_per_second': 0.718, 'epoch': 7.71}
{'loss': 1.6545, 'grad_norm': 0.5511341691017151, 'learning_rate': 4.395604395604396e-06, 'epoch': 7.73}
{'loss': 2.2315, 'grad_norm': 0.562063455581665, 'learning_rate': 4.351648351648352e-06, 'epoch': 7.75}
{'loss': 2.0546, 'grad_norm': 0.5773030519485474, 'learning_rate': 4.307692307692308e-06, 'epoch': 7.77}
{'loss': 2.2207, 'grad_norm': 0.5552218556404114, 'learning_rate': 4.263736263736264e-06, 'epoch': 7.8}
{'loss': 2.0212, 'grad_norm': 0.5087620615959167, 'learning_rate': 4.21978021978022e-06, 'epoch': 7.82}
{'loss': 1.9959, 'grad_norm': 0.6459660530090332, 'learning_rate': 4.175824175824177e-06, 'epoch': 7.84}
{'loss': 2.7291, 'grad_norm': 0.9268509745597839, 'learning_rate': 4.131868131868132e-06, 'epoch': 7.86}
{'loss': 1.6963, 'grad_norm': 0.6090996265411377, 'learning_rate': 4.087912087912088e-06, 'epoch': 7.88}
{'loss': 1.937, 'grad_norm': 0.5365109443664551, 'learning_rate': 4.043956043956044e-06, 'epoch': 7.9}
{'loss': 1.7877, 'grad_norm': 0.5512199401855469, 'learning_rate': 4.000000000000001e-06, 'epoch': 7.92}
{'eval_loss': 1.9122722148895264, 'eval_runtime': 38.4838, 'eval_samples_per_second': 0.858, 'eval_steps_per_second': 0.858, 'epoch': 7.92}
{'loss': 2.2089, 'grad_norm': 0.5395735502243042, 'learning_rate': 3.9560439560439565e-06, 'epoch': 7.95}
{'loss': 1.5852, 'grad_norm': 0.5869439840316772, 'learning_rate': 3.912087912087912e-06, 'epoch': 7.97}
{'loss': 1.9397, 'grad_norm': 0.570483922958374, 'learning_rate': 3.868131868131869e-06, 'epoch': 7.99}
{'loss': 1.7421, 'grad_norm': 0.7255522012710571, 'learning_rate': 3.824175824175824e-06, 'epoch': 8.0}
{'loss': 1.8478, 'grad_norm': 0.5397787690162659, 'learning_rate': 3.7802197802197805e-06, 'epoch': 8.02}
{'loss': 2.0424, 'grad_norm': 0.5372999906539917, 'learning_rate': 3.7362637362637367e-06, 'epoch': 8.04}
{'loss': 2.4223, 'grad_norm': 0.6646016836166382, 'learning_rate': 3.692307692307693e-06, 'epoch': 8.06}
{'loss': 1.8098, 'grad_norm': 0.5046616196632385, 'learning_rate': 3.6483516483516483e-06, 'epoch': 8.09}
{'loss': 2.0985, 'grad_norm': 0.5666256546974182, 'learning_rate': 3.6043956043956045e-06, 'epoch': 8.11}
{'loss': 1.6673, 'grad_norm': 0.6964612007141113, 'learning_rate': 3.5604395604395607e-06, 'epoch': 8.13}
{'eval_loss': 1.895636796951294, 'eval_runtime': 40.0105, 'eval_samples_per_second': 0.825, 'eval_steps_per_second': 0.825, 'epoch': 8.13}
{'loss': 1.98, 'grad_norm': 0.5570008158683777, 'learning_rate': 3.516483516483517e-06, 'epoch': 8.15}
{'loss': 1.8141, 'grad_norm': 0.5026668310165405, 'learning_rate': 3.4725274725274727e-06, 'epoch': 8.17}
{'loss': 1.6938, 'grad_norm': 0.5313205122947693, 'learning_rate': 3.428571428571429e-06, 'epoch': 8.19}
{'loss': 1.7944, 'grad_norm': 0.4877598285675049, 'learning_rate': 3.384615384615385e-06, 'epoch': 8.22}
{'loss': 2.1576, 'grad_norm': 0.6138327121734619, 'learning_rate': 3.3406593406593406e-06, 'epoch': 8.24}
{'loss': 2.0272, 'grad_norm': 0.626010537147522, 'learning_rate': 3.2967032967032968e-06, 'epoch': 8.26}
{'loss': 2.2607, 'grad_norm': 0.6810933351516724, 'learning_rate': 3.252747252747253e-06, 'epoch': 8.28}
{'loss': 2.6726, 'grad_norm': 0.8633466362953186, 'learning_rate': 3.208791208791209e-06, 'epoch': 8.3}
{'loss': 1.8302, 'grad_norm': 0.5678245425224304, 'learning_rate': 3.164835164835165e-06, 'epoch': 8.32}
{'loss': 1.9995, 'grad_norm': 0.6353088617324829, 'learning_rate': 3.1208791208791212e-06, 'epoch': 8.34}
{'eval_loss': 1.8811087608337402, 'eval_runtime': 39.4572, 'eval_samples_per_second': 0.836, 'eval_steps_per_second': 0.836, 'epoch': 8.34}
{'loss': 2.0469, 'grad_norm': 0.7338767051696777, 'learning_rate': 3.0769230769230774e-06, 'epoch': 8.37}
{'loss': 1.907, 'grad_norm': 0.5421929359436035, 'learning_rate': 3.032967032967033e-06, 'epoch': 8.39}
{'loss': 1.8407, 'grad_norm': 0.5334709286689758, 'learning_rate': 2.989010989010989e-06, 'epoch': 8.41}
{'loss': 1.9796, 'grad_norm': 0.5387675166130066, 'learning_rate': 2.9450549450549452e-06, 'epoch': 8.43}
{'loss': 1.9925, 'grad_norm': 0.5701348781585693, 'learning_rate': 2.9010989010989015e-06, 'epoch': 8.45}
{'loss': 1.5133, 'grad_norm': 0.603601336479187, 'learning_rate': 2.8571428571428573e-06, 'epoch': 8.47}
{'loss': 2.3798, 'grad_norm': 0.6290227770805359, 'learning_rate': 2.8131868131868135e-06, 'epoch': 8.49}
{'loss': 1.8906, 'grad_norm': 0.5311546325683594, 'learning_rate': 2.7692307692307697e-06, 'epoch': 8.52}
{'loss': 1.9634, 'grad_norm': 0.631920337677002, 'learning_rate': 2.725274725274725e-06, 'epoch': 8.54}
{'loss': 1.5157, 'grad_norm': 0.540080189704895, 'learning_rate': 2.6813186813186813e-06, 'epoch': 8.56}
{'eval_loss': 1.8685787916183472, 'eval_runtime': 43.1429, 'eval_samples_per_second': 0.765, 'eval_steps_per_second': 0.765, 'epoch': 8.56}
{'loss': 2.0905, 'grad_norm': 0.6443123817443848, 'learning_rate': 2.6373626373626375e-06, 'epoch': 8.58}
{'loss': 1.3339, 'grad_norm': 0.5432742834091187, 'learning_rate': 2.5934065934065937e-06, 'epoch': 8.6}
{'loss': 1.6922, 'grad_norm': 0.4890837073326111, 'learning_rate': 2.5494505494505495e-06, 'epoch': 8.62}
{'loss': 1.6717, 'grad_norm': 0.5337479114532471, 'learning_rate': 2.5054945054945057e-06, 'epoch': 8.65}
{'loss': 2.3002, 'grad_norm': 0.8698122501373291, 'learning_rate': 2.461538461538462e-06, 'epoch': 8.67}
{'loss': 1.7366, 'grad_norm': 0.4605434834957123, 'learning_rate': 2.4175824175824177e-06, 'epoch': 8.69}
{'loss': 2.621, 'grad_norm': 1.1940093040466309, 'learning_rate': 2.3736263736263735e-06, 'epoch': 8.71}
{'loss': 2.3911, 'grad_norm': 0.6165491938591003, 'learning_rate': 2.3296703296703298e-06, 'epoch': 8.73}
{'loss': 1.6819, 'grad_norm': 0.5123612880706787, 'learning_rate': 2.285714285714286e-06, 'epoch': 8.75}
{'loss': 2.3068, 'grad_norm': 0.6177670359611511, 'learning_rate': 2.241758241758242e-06, 'epoch': 8.77}
{'eval_loss': 1.8581713438034058, 'eval_runtime': 45.1519, 'eval_samples_per_second': 0.731, 'eval_steps_per_second': 0.731, 'epoch': 8.77}
{'loss': 2.1729, 'grad_norm': 0.5683406591415405, 'learning_rate': 2.197802197802198e-06, 'epoch': 8.8}
{'loss': 1.8584, 'grad_norm': 0.572326123714447, 'learning_rate': 2.153846153846154e-06, 'epoch': 8.82}
{'loss': 1.7668, 'grad_norm': 0.6072554588317871, 'learning_rate': 2.10989010989011e-06, 'epoch': 8.84}
{'loss': 1.7816, 'grad_norm': 0.5304640531539917, 'learning_rate': 2.065934065934066e-06, 'epoch': 8.86}
{'loss': 1.8859, 'grad_norm': 0.5970997214317322, 'learning_rate': 2.021978021978022e-06, 'epoch': 8.88}
{'loss': 2.2574, 'grad_norm': 1.0258527994155884, 'learning_rate': 1.9780219780219782e-06, 'epoch': 8.9}
{'loss': 1.882, 'grad_norm': 0.5193760991096497, 'learning_rate': 1.9340659340659344e-06, 'epoch': 8.92}
{'loss': 1.8156, 'grad_norm': 0.5486250519752502, 'learning_rate': 1.8901098901098902e-06, 'epoch': 8.95}
{'loss': 1.8666, 'grad_norm': 0.5740280151367188, 'learning_rate': 1.8461538461538465e-06, 'epoch': 8.97}
{'loss': 1.6074, 'grad_norm': 0.47445881366729736, 'learning_rate': 1.8021978021978023e-06, 'epoch': 8.99}
{'eval_loss': 1.8503385782241821, 'eval_runtime': 39.2749, 'eval_samples_per_second': 0.84, 'eval_steps_per_second': 0.84, 'epoch': 8.99}
{'loss': 1.8957, 'grad_norm': 0.6511240005493164, 'learning_rate': 1.7582417582417585e-06, 'epoch': 9.0}
{'loss': 2.0166, 'grad_norm': 0.47347864508628845, 'learning_rate': 1.7142857142857145e-06, 'epoch': 9.02}
{'loss': 2.4843, 'grad_norm': 0.7138317227363586, 'learning_rate': 1.6703296703296703e-06, 'epoch': 9.04}
{'loss': 1.6285, 'grad_norm': 0.5099674463272095, 'learning_rate': 1.6263736263736265e-06, 'epoch': 9.06}
{'loss': 2.1916, 'grad_norm': 0.628313422203064, 'learning_rate': 1.5824175824175825e-06, 'epoch': 9.09}
{'loss': 2.3782, 'grad_norm': 0.5973964333534241, 'learning_rate': 1.5384615384615387e-06, 'epoch': 9.11}
{'loss': 2.2966, 'grad_norm': 0.6476248502731323, 'learning_rate': 1.4945054945054945e-06, 'epoch': 9.13}
{'loss': 1.3296, 'grad_norm': 0.5499686002731323, 'learning_rate': 1.4505494505494507e-06, 'epoch': 9.15}
{'loss': 2.4199, 'grad_norm': 0.8463179469108582, 'learning_rate': 1.4065934065934067e-06, 'epoch': 9.17}
{'loss': 1.5624, 'grad_norm': 0.5088869333267212, 'learning_rate': 1.3626373626373625e-06, 'epoch': 9.19}
{'eval_loss': 1.8440101146697998, 'eval_runtime': 40.2119, 'eval_samples_per_second': 0.821, 'eval_steps_per_second': 0.821, 'epoch': 9.19}
{'loss': 1.6638, 'grad_norm': 0.6312795877456665, 'learning_rate': 1.3186813186813187e-06, 'epoch': 9.22}
{'loss': 1.8307, 'grad_norm': 0.5605519413948059, 'learning_rate': 1.2747252747252748e-06, 'epoch': 9.24}
{'loss': 1.8495, 'grad_norm': 0.5189255475997925, 'learning_rate': 1.230769230769231e-06, 'epoch': 9.26}
{'loss': 1.8574, 'grad_norm': 0.4491191506385803, 'learning_rate': 1.1868131868131868e-06, 'epoch': 9.28}
{'loss': 2.072, 'grad_norm': 0.5518204569816589, 'learning_rate': 1.142857142857143e-06, 'epoch': 9.3}
{'loss': 2.1574, 'grad_norm': 0.5786414742469788, 'learning_rate': 1.098901098901099e-06, 'epoch': 9.32}
{'loss': 1.4661, 'grad_norm': 0.5886220335960388, 'learning_rate': 1.054945054945055e-06, 'epoch': 9.34}
{'loss': 2.0634, 'grad_norm': 0.5142385363578796, 'learning_rate': 1.010989010989011e-06, 'epoch': 9.37}
{'loss': 2.0121, 'grad_norm': 0.700925886631012, 'learning_rate': 9.670329670329672e-07, 'epoch': 9.39}
{'loss': 1.8056, 'grad_norm': 0.4857124090194702, 'learning_rate': 9.230769230769232e-07, 'epoch': 9.41}
{'eval_loss': 1.8395161628723145, 'eval_runtime': 39.0459, 'eval_samples_per_second': 0.845, 'eval_steps_per_second': 0.845, 'epoch': 9.41}
{'loss': 2.0508, 'grad_norm': 0.674156129360199, 'learning_rate': 8.791208791208792e-07, 'epoch': 9.43}
{'loss': 1.4657, 'grad_norm': 0.5241395831108093, 'learning_rate': 8.351648351648351e-07, 'epoch': 9.45}
{'loss': 1.8167, 'grad_norm': 0.5315377116203308, 'learning_rate': 7.912087912087912e-07, 'epoch': 9.47}
{'loss': 1.8794, 'grad_norm': 0.5638222098350525, 'learning_rate': 7.472527472527473e-07, 'epoch': 9.49}
{'loss': 1.8132, 'grad_norm': 0.5216822028160095, 'learning_rate': 7.032967032967034e-07, 'epoch': 9.52}
{'loss': 1.7469, 'grad_norm': 0.5040506720542908, 'learning_rate': 6.593406593406594e-07, 'epoch': 9.54}
{'loss': 1.5983, 'grad_norm': 0.5326931476593018, 'learning_rate': 6.153846153846155e-07, 'epoch': 9.56}
{'loss': 1.8477, 'grad_norm': 0.5578539967536926, 'learning_rate': 5.714285714285715e-07, 'epoch': 9.58}
{'loss': 1.7742, 'grad_norm': 0.5690022110939026, 'learning_rate': 5.274725274725275e-07, 'epoch': 9.6}
{'loss': 2.4837, 'grad_norm': 1.0478308200836182, 'learning_rate': 4.835164835164836e-07, 'epoch': 9.62}
{'eval_loss': 1.8369736671447754, 'eval_runtime': 41.2856, 'eval_samples_per_second': 0.799, 'eval_steps_per_second': 0.799, 'epoch': 9.62}
{'loss': 1.9243, 'grad_norm': 0.5610955953598022, 'learning_rate': 4.395604395604396e-07, 'epoch': 9.65}
{'loss': 1.8523, 'grad_norm': 0.555892288684845, 'learning_rate': 3.956043956043956e-07, 'epoch': 9.67}
{'loss': 1.843, 'grad_norm': 0.47158464789390564, 'learning_rate': 3.516483516483517e-07, 'epoch': 9.69}
{'loss': 1.4686, 'grad_norm': 0.49973103404045105, 'learning_rate': 3.0769230769230774e-07, 'epoch': 9.71}
{'loss': 1.868, 'grad_norm': 0.6289085149765015, 'learning_rate': 2.6373626373626375e-07, 'epoch': 9.73}
{'loss': 1.6221, 'grad_norm': 0.5204101204872131, 'learning_rate': 2.197802197802198e-07, 'epoch': 9.75}
{'loss': 2.381, 'grad_norm': 0.7407383322715759, 'learning_rate': 1.7582417582417584e-07, 'epoch': 9.77}
{'loss': 2.0047, 'grad_norm': 0.4823022782802582, 'learning_rate': 1.3186813186813187e-07, 'epoch': 9.8}
{'loss': 1.8282, 'grad_norm': 0.49739381670951843, 'learning_rate': 8.791208791208792e-08, 'epoch': 9.82}
{'loss': 1.3726, 'grad_norm': 0.5179682970046997, 'learning_rate': 4.395604395604396e-08, 'epoch': 9.84}
{'eval_loss': 1.8361510038375854, 'eval_runtime': 42.592, 'eval_samples_per_second': 0.775, 'eval_steps_per_second': 0.775, 'epoch': 9.84}
{'train_runtime': 6283.8655, 'train_samples_per_second': 0.296, 'train_steps_per_second': 0.073, 'train_loss': 2.0201863853827766, 'epoch': 9.84}
TrainOutput(global_step=460, training_loss=2.0201863853827766, metrics={'train_runtime': 6283.8655, 'train_samples_per_second': 0.296, 'train_steps_per_second': 0.073, 'total_flos': 5.950306869593948e+17, 'train_loss': 2.0201863853827766})
